"State","Facility Name","Facility ID","Unit ID","Associated Stacks","Year","Program Code","Primary Rep Info","EPA Region","NERC Region","County","County Code","FIPS Code","Source Category","Latitude","Longitude","Owner/Operator","SO2 Phase","NOx Phase","Unit Type","Primary Fuel Type","Secondary Fuel Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Commercial Operation Date","Operating Status","Max Hourly HI Rate (mmBtu/hr)","Associated Generators & Nameplate Capacity (MWe)"
"CA","La Paloma Generating Plant",55151,"CTG-1",,2024,"ARP","603354 (Ended May 07, 2024), 610964 (Started May 07, 2024)",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-03-24","Operating",2200,"GEN1 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-1",,2025,"ARP","610964",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-03-24","Operating",2200,"GEN1 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-2",,2022,"ARP","603354",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-06-07","Operating",2200,"GEN2 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-2",,2023,"ARP","603354",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-06-07","Operating",2200,"GEN2 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-2",,2024,"ARP","603354 (Ended May 07, 2024), 610964 (Started May 07, 2024)",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-06-07","Operating",2200,"GEN2 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-2",,2025,"ARP","610964",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-06-07","Operating",2200,"GEN2 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-3",,2022,"ARP","603354",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-07-25","Operating",2200,"GEN3 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-3",,2023,"ARP","603354",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-07-25","Operating",2200,"GEN3 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-3",,2024,"ARP","603354 (Ended May 07, 2024), 610964 (Started May 07, 2024)",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-07-25","Operating",2200,"GEN3 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-3",,2025,"ARP","610964",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-07-25","Operating",2200,"GEN3 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-4",,2022,"ARP","603354",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-09-16","Operating",2200,"GEN4 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-4",,2023,"ARP","603354",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-09-16","Operating",2200,"GEN4 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-4",,2024,"ARP","603354 (Ended May 07, 2024), 610964 (Started May 07, 2024)",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-09-16","Operating",2200,"GEN4 (300)"
"CA","La Paloma Generating Plant",55151,"CTG-4",,2025,"ARP","610964",9,,"Kern County","CA029","029","Electric Utility",35.2956,-119.5919,"CXA La Paloma, LLC (Owner)|CXA La Paloma, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2002-09-16","Operating",2200,"GEN4 (300)"
"CA","Sunrise Power Company",55182,"CTG1",,2022,"ARP","607614",9,,"Kern County","CA029","029","Electric Utility",35.2097,-119.585,"Sunrise Power Company, LLC (Owner)|Sunrise Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction|Dry Low NOx Burners",,,"2001-06-28","Operating",2175,"STG (270), X718 (167.7)"
"CA","Sunrise Power Company",55182,"CTG1",,2023,"ARP","607614",9,,"Kern County","CA029","029","Electric Utility",35.2097,-119.585,"Sunrise Power Company, LLC (Owner)|Sunrise Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction|Dry Low NOx Burners",,,"2001-06-28","Operating",2175,"STG (270), X718 (167.7)"
"CA","Sunrise Power Company",55182,"CTG1",,2024,"ARP","607614",9,,"Kern County","CA029","029","Electric Utility",35.2097,-119.585,"Sunrise Power Company, LLC (Owner)|Sunrise Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction|Dry Low NOx Burners",,,"2001-06-28","Operating",2175,"STG (270), X718 (167.7)"
"CA","Sunrise Power Company",55182,"CTG1",,2025,"ARP","607614 (Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",9,,"Kern County","CA029","029","Electric Utility",35.2097,-119.585,"Sunrise Power Company, LLC (Owner)|Sunrise Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction|Dry Low NOx Burners",,,"2001-06-28","Operating",2175,"STG (270), X718 (167.7)"
"CA","Sunrise Power Company",55182,"CTG2",,2022,"ARP","607614",9,,"Kern County","CA029","029","Electric Utility",35.2097,-119.585,"Sunrise Power Company, LLC (Owner)|Sunrise Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction|Dry Low NOx Burners",,,"2001-06-29","Operating",2200,"X719 (167.7), STG (270)"
"CA","Sunrise Power Company",55182,"CTG2",,2023,"ARP","607614",9,,"Kern County","CA029","029","Electric Utility",35.2097,-119.585,"Sunrise Power Company, LLC (Owner)|Sunrise Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction|Dry Low NOx Burners",,,"2001-06-29","Operating",2200,"X719 (167.7), STG (270)"
"CA","Sunrise Power Company",55182,"CTG2",,2024,"ARP","607614",9,,"Kern County","CA029","029","Electric Utility",35.2097,-119.585,"Sunrise Power Company, LLC (Owner)|Sunrise Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction|Dry Low NOx Burners",,,"2001-06-29","Operating",2200,"X719 (167.7), STG (270)"
"CA","Sunrise Power Company",55182,"CTG2",,2025,"ARP","607614 (Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",9,,"Kern County","CA029","029","Electric Utility",35.2097,-119.585,"Sunrise Power Company, LLC (Owner)|Sunrise Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction|Dry Low NOx Burners",,,"2001-06-29","Operating",2200,"X719 (167.7), STG (270)"
"CA","Los Medanos Energy Center, LLC",55217,"X724",,2022,"ARP","609261",9,,"Contra Costa County","CA013","013","Cogeneration",38.03,-121.8708,"Los Medanos Energy Center, LLC (Owner)|Los Medanos Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-05-06","Operating",2225.1,"CTG1 (198.9), STG3 (280.5)"
"CA","Los Medanos Energy Center, LLC",55217,"X724",,2023,"ARP","609261 (Ended Apr 24, 2023), 610469 (Started Apr 24, 2023)",9,,"Contra Costa County","CA013","013","Cogeneration",38.03,-121.8708,"Los Medanos Energy Center, LLC (Owner)|Los Medanos Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-05-06","Operating",2225.1,"CTG1 (198.9), STG3 (280.5)"
"CA","Los Medanos Energy Center, LLC",55217,"X724",,2024,"ARP","610469 (Ended Jan 23, 2024), 610848 (Started Jan 23, 2024)",9,,"Contra Costa County","CA013","013","Cogeneration",38.03,-121.8708,"Los Medanos Energy Center, LLC (Owner)|Los Medanos Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-05-06","Operating",2225.1,"CTG1 (198.9), STG3 (280.5)"
"CA","Los Medanos Energy Center, LLC",55217,"X724",,2025,"ARP","610848",9,,"Contra Costa County","CA013","013","Cogeneration",38.03,-121.8708,"Los Medanos Energy Center, LLC (Owner)|Los Medanos Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-05-06","Operating",2225.1,"CTG1 (198.9), STG3 (280.5)"
"CA","Los Medanos Energy Center, LLC",55217,"X725",,2022,"ARP","609261",9,,"Contra Costa County","CA013","013","Cogeneration",38.03,-121.8708,"Los Medanos Energy Center, LLC (Owner)|Los Medanos Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-05-06","Operating",2225.1,"CTG2 (198.9), STG3 (280.5)"
"CA","Los Medanos Energy Center, LLC",55217,"X725",,2023,"ARP","609261 (Ended Apr 24, 2023), 610469 (Started Apr 24, 2023)",9,,"Contra Costa County","CA013","013","Cogeneration",38.03,-121.8708,"Los Medanos Energy Center, LLC (Owner)|Los Medanos Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-05-06","Operating",2225.1,"CTG2 (198.9), STG3 (280.5)"
"CA","Los Medanos Energy Center, LLC",55217,"X725",,2024,"ARP","610469 (Ended Jan 23, 2024), 610848 (Started Jan 23, 2024)",9,,"Contra Costa County","CA013","013","Cogeneration",38.03,-121.8708,"Los Medanos Energy Center, LLC (Owner)|Los Medanos Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-05-06","Operating",2225.1,"CTG2 (198.9), STG3 (280.5)"
"CA","Los Medanos Energy Center, LLC",55217,"X725",,2025,"ARP","610848",9,,"Contra Costa County","CA013","013","Cogeneration",38.03,-121.8708,"Los Medanos Energy Center, LLC (Owner)|Los Medanos Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-05-06","Operating",2225.1,"CTG2 (198.9), STG3 (280.5)"
"CA","Blythe Energy",55295,"1",,2022,"ARP","608443 (Ended Aug 24, 2022), 608886 (Started Aug 24, 2022)",9,"WECC","Riverside County","CA065","065","Electric Utility",33.6157,-114.6865,"Blythe Energy Inc. (Owner)|Blythe Energy Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-02-24","Operating",2046,"CT1 (170), ST1 (227)"
"CA","Blythe Energy",55295,"1",,2023,"ARP","608886",9,"WECC","Riverside County","CA065","065","Electric Utility",33.6157,-114.6865,"Blythe Energy Inc. (Owner)|Blythe Energy Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-02-24","Operating",2046,"CT1 (170), ST1 (227)"
"CA","Blythe Energy",55295,"1",,2024,"ARP","608886",9,"WECC","Riverside County","CA065","065","Electric Utility",33.6157,-114.6865,"Blythe Energy Inc. (Owner)|Blythe Energy Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-02-24","Operating",2046,"CT1 (170), ST1 (227)"
"CA","Blythe Energy",55295,"1",,2025,"ARP","608886",9,"WECC","Riverside County","CA065","065","Electric Utility",33.6157,-114.6865,"Blythe Energy Inc. (Owner)|Blythe Energy Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-02-24","Operating",2046,"CT1 (170), ST1 (227)"
"CA","Blythe Energy",55295,"2",,2022,"ARP","608443 (Ended Aug 24, 2022), 608886 (Started Aug 24, 2022)",9,"WECC","Riverside County","CA065","065","Electric Utility",33.6157,-114.6865,"Blythe Energy Inc. (Owner)|Blythe Energy Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-02-26","Operating",2046,"CT2 (170), ST1 (227)"
"CA","Blythe Energy",55295,"2",,2023,"ARP","608886",9,"WECC","Riverside County","CA065","065","Electric Utility",33.6157,-114.6865,"Blythe Energy Inc. (Owner)|Blythe Energy Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-02-26","Operating",2046,"CT2 (170), ST1 (227)"
"CA","Blythe Energy",55295,"2",,2024,"ARP","608886",9,"WECC","Riverside County","CA065","065","Electric Utility",33.6157,-114.6865,"Blythe Energy Inc. (Owner)|Blythe Energy Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-02-26","Operating",2046,"CT2 (170), ST1 (227)"
"CA","Blythe Energy",55295,"2",,2025,"ARP","608886",9,"WECC","Riverside County","CA065","065","Electric Utility",33.6157,-114.6865,"Blythe Energy Inc. (Owner)|Blythe Energy Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2003-02-26","Operating",2046,"CT2 (170), ST1 (227)"
"CA","Delta Energy Center, LLC",55333,"1",,2022,"ARP","609261",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"STG1 (306), CTG1 (212)"
"CA","Delta Energy Center, LLC",55333,"1",,2023,"ARP","609261 (Ended Apr 24, 2023), 610469 (Started Apr 24, 2023)",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"STG1 (306), CTG1 (212)"
"CA","Delta Energy Center, LLC",55333,"1",,2024,"ARP","610469 (Ended May 15, 2024), 610849 (Started May 15, 2024)",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"STG1 (306), CTG1 (212)"
"CA","Delta Energy Center, LLC",55333,"1",,2025,"ARP","610849",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"STG1 (306), CTG1 (212)"
"CA","Delta Energy Center, LLC",55333,"2",,2022,"ARP","609261",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"STG1 (306), CTG2 (212)"
"CA","Delta Energy Center, LLC",55333,"2",,2023,"ARP","609261 (Ended Apr 24, 2023), 610469 (Started Apr 24, 2023)",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"STG1 (306), CTG2 (212)"
"CA","Delta Energy Center, LLC",55333,"2",,2024,"ARP","610469 (Ended May 15, 2024), 610849 (Started May 15, 2024)",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"STG1 (306), CTG2 (212)"
"CA","Delta Energy Center, LLC",55333,"2",,2025,"ARP","610849",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"STG1 (306), CTG2 (212)"
"CA","Delta Energy Center, LLC",55333,"3",,2022,"ARP","609261",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"CTG3 (213.5), STG1 (306)"
"CA","Delta Energy Center, LLC",55333,"3",,2023,"ARP","609261 (Ended Apr 24, 2023), 610469 (Started Apr 24, 2023)",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"CTG3 (213.5), STG1 (306)"
"CA","Delta Energy Center, LLC",55333,"3",,2024,"ARP","610469 (Ended May 15, 2024), 610849 (Started May 15, 2024)",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"CTG3 (213.5), STG1 (306)"
"CA","Delta Energy Center, LLC",55333,"3",,2025,"ARP","610849",9,,"Contra Costa County","CA013","013","Electric Utility",38.0167,-121.8439,"Delta Energy Center, LLC (Owner)|Delta Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Ammonia Injection",,,"2001-12-01","Operating",2125,"CTG3 (213.5), STG1 (306)"
"CA","Otay Mesa Energy Center, LLC",55345,"CTG-1",,2022,"ARP","600932",9,"WECC","San Diego County","CA073","073","Electric Utility",32.5733,-116.9153,"Otay Mesa Energy Center, LLC (Owner)|Otay Mesa Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2009-07-22","Operating",2200,"1-01 (198.9), 1-03 (290.7)"
"CA","Otay Mesa Energy Center, LLC",55345,"CTG-1",,2023,"ARP","600932",9,"WECC","San Diego County","CA073","073","Electric Utility",32.5733,-116.9153,"Otay Mesa Energy Center, LLC (Owner)|Otay Mesa Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2009-07-22","Operating",2200,"1-01 (198.9), 1-03 (290.7)"
"CA","Otay Mesa Energy Center, LLC",55345,"CTG-1",,2024,"ARP","600932",9,"WECC","San Diego County","CA073","073","Electric Utility",32.5733,-116.9153,"Otay Mesa Energy Center, LLC (Owner)|Otay Mesa Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2009-07-22","Operating",2200,"1-01 (198.9), 1-03 (290.7)"
"CA","Otay Mesa Energy Center, LLC",55345,"CTG-1",,2025,"ARP","600932",9,"WECC","San Diego County","CA073","073","Electric Utility",32.5733,-116.9153,"Otay Mesa Energy Center, LLC (Owner)|Otay Mesa Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2009-07-22","Operating",2200,"1-01 (198.9), 1-03 (290.7)"
"CA","Otay Mesa Energy Center, LLC",55345,"CTG-2",,2022,"ARP","600932",9,"WECC","San Diego County","CA073","073","Electric Utility",32.5733,-116.9153,"Otay Mesa Energy Center, LLC (Owner)|Otay Mesa Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2009-07-23","Operating",2200,"1-02 (198.9), 1-03 (290.7)"
"CA","Otay Mesa Energy Center, LLC",55345,"CTG-2",,2023,"ARP","600932",9,"WECC","San Diego County","CA073","073","Electric Utility",32.5733,-116.9153,"Otay Mesa Energy Center, LLC (Owner)|Otay Mesa Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2009-07-23","Operating",2200,"1-02 (198.9), 1-03 (290.7)"
"CA","Otay Mesa Energy Center, LLC",55345,"CTG-2",,2024,"ARP","600932",9,"WECC","San Diego County","CA073","073","Electric Utility",32.5733,-116.9153,"Otay Mesa Energy Center, LLC (Owner)|Otay Mesa Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2009-07-23","Operating",2200,"1-02 (198.9), 1-03 (290.7)"
"CA","Otay Mesa Energy Center, LLC",55345,"CTG-2",,2025,"ARP","600932",9,"WECC","San Diego County","CA073","073","Electric Utility",32.5733,-116.9153,"Otay Mesa Energy Center, LLC (Owner)|Otay Mesa Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2009-07-23","Operating",2200,"1-02 (198.9), 1-03 (290.7)"
"CA","Metcalf Energy Center",55393,"1",,2022,"ARP","602696 (Ended Mar 30, 2022), 603807 (Started Mar 30, 2022)",9,,"Santa Clara County","CA085","085","Electric Utility",37.2169,-121.7439,"Metcalf Energy Center, LLC (Owner)|Metcalf Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2005-04-28","Operating",2150,"CTG1 (200), STG1 (235)"
"CA","Metcalf Energy Center",55393,"1",,2023,"ARP","603807",9,,"Santa Clara County","CA085","085","Electric Utility",37.2169,-121.7439,"Metcalf Energy Center, LLC (Owner)|Metcalf Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2005-04-28","Operating",2150,"CTG1 (200), STG1 (235)"
"CA","Metcalf Energy Center",55393,"1",,2024,"ARP","603807",9,,"Santa Clara County","CA085","085","Electric Utility",37.2169,-121.7439,"Metcalf Energy Center, LLC (Owner)|Metcalf Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2005-04-28","Operating",2150,"CTG1 (200), STG1 (235)"
"CA","Metcalf Energy Center",55393,"1",,2025,"ARP","603807 (Ended Feb 10, 2025), 611187 (Started Feb 10, 2025)",9,,"Santa Clara County","CA085","085","Electric Utility",37.2169,-121.7439,"Metcalf Energy Center, LLC (Owner)|Metcalf Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2005-04-28","Operating",2150,"CTG1 (200), STG1 (235)"
"CA","Metcalf Energy Center",55393,"2",,2022,"ARP","602696 (Ended Mar 30, 2022), 603807 (Started Mar 30, 2022)",9,,"Santa Clara County","CA085","085","Electric Utility",37.2169,-121.7439,"Metcalf Energy Center, LLC (Owner)|Metcalf Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2005-05-01","Operating",2156,"CTG2 (200), STG1 (235)"
"CA","Metcalf Energy Center",55393,"2",,2023,"ARP","603807",9,,"Santa Clara County","CA085","085","Electric Utility",37.2169,-121.7439,"Metcalf Energy Center, LLC (Owner)|Metcalf Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2005-05-01","Operating",2156,"CTG2 (200), STG1 (235)"
"CA","Metcalf Energy Center",55393,"2",,2024,"ARP","603807",9,,"Santa Clara County","CA085","085","Electric Utility",37.2169,-121.7439,"Metcalf Energy Center, LLC (Owner)|Metcalf Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2005-05-01","Operating",2156,"CTG2 (200), STG1 (235)"
"CA","Metcalf Energy Center",55393,"2",,2025,"ARP","603807 (Ended Feb 10, 2025), 611187 (Started Feb 10, 2025)",9,,"Santa Clara County","CA085","085","Electric Utility",37.2169,-121.7439,"Metcalf Energy Center, LLC (Owner)|Metcalf Energy Center, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2005-05-01","Operating",2156,"CTG2 (200), STG1 (235)"
"CA","Elk Hills Power",55400,"CTG-1",,2022,"ARP","609009",9,,"Kern County","CA029","029","Industrial Turbine",35.2802,-119.4699,"Elk Hills Power, LLC (Owner)|Elk Hills Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2003-03-07","Operating",2061,"STG (225), CTG1 (199)"
