STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,99.7,103.79,,BIDPRICE,,
2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,-28.94,26.95,,BIDPRICE,,
2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,-28.84,34.67,,BIDPRICE,,
2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,0,103.79,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,-99.7,-50,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,-22.43,0,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,-21.98,10.2,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,-20.98,16.09,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,-20.35,19.73,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,-0.32,23.4,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,-0.07,37.2,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,0.04,103.79,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,99.7,103.79,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,-99.7,-50,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,-33.64,0,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,-33.02,13.91,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,-32.27,19.55,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,-27.72,23.49,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,-5.24,27.41,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,-4.62,41.66,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,0.06,103.79,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,99.7,103.79,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,-99.7,-50,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,-43.91,0,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,-43.01,20.02,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,-41.98,25.89,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,-37.11,29.83,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,-24.62,33.82,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,-24.4,39.16,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,-7.35,47.5,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,0.28,103.79,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,99.7,103.79,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,-99.7,-50,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,-8.98,0,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,-7.16,31.38,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,-5.23,37.78,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,-0.36,41.6,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,-0.22,44.78,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,0,49.5,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,0.25,103.79,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,99.7,103.79,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,-99.7,-50,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,0,48.05,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,24.49,71.31,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,24.6,103.79,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,612281,612377,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,99.7,103.79,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,603185,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,0,-28,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,603185,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,15.17,-28,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,603185,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,0,-28,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,603185,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,10.3,-28,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,603185,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,0,-28,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,603185,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2.9,-28,,BIDPRICE,,
2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,3.87,-27,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,12.82,-27,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,18.74,-27,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,20.46,-27,,BIDPRICE,,
2025-07-01T10:00:00,2025-07-01T11:00:00,2025-07-01T17:00:00-00:00,2025-07-01T18:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T10:00:00,2025-07-01T11:00:00,2025-07-01T17:00:00-00:00,2025-07-01T18:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T10:00:00,2025-07-01T11:00:00,2025-07-01T17:00:00-00:00,2025-07-01T18:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T10:00:00,2025-07-01T11:00:00,2025-07-01T17:00:00-00:00,2025-07-01T18:00:00-00:00,20.75,-27,,BIDPRICE,,
2025-07-01T11:00:00,2025-07-01T12:00:00,2025-07-01T18:00:00-00:00,2025-07-01T19:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T11:00:00,2025-07-01T12:00:00,2025-07-01T18:00:00-00:00,2025-07-01T19:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T11:00:00,2025-07-01T12:00:00,2025-07-01T18:00:00-00:00,2025-07-01T19:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T11:00:00,2025-07-01T12:00:00,2025-07-01T18:00:00-00:00,2025-07-01T19:00:00-00:00,20.6,-27,,BIDPRICE,,
2025-07-01T12:00:00,2025-07-01T13:00:00,2025-07-01T19:00:00-00:00,2025-07-01T20:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T12:00:00,2025-07-01T13:00:00,2025-07-01T19:00:00-00:00,2025-07-01T20:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T12:00:00,2025-07-01T13:00:00,2025-07-01T19:00:00-00:00,2025-07-01T20:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T12:00:00,2025-07-01T13:00:00,2025-07-01T19:00:00-00:00,2025-07-01T20:00:00-00:00,20.15,-27,,BIDPRICE,,
2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,19.8,-27,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,19.44,-27,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,18.86,-27,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,0,-27,,BIDPRICE,,
2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,725439,591854,,,,,,,,EN,,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,18.22,-27,,BIDPRICE,,
