"generator","generator_name","curtailment_date","pmax_mw","curtailment_mw","expected_available_mw","RESOURCEBID_SEQ","daily_max_mw","mw_error","pct_error"
"COLVIL_7_PL1X2","COLLIERVILLE HYDRO UNIT 1 & 2 AGGREGATE",2024-10-06,246.86,126,120.86,201370,123,2.13999999999999,0.0177064372000661
"COLVIL_7_PL1X2","COLLIERVILLE HYDRO UNIT 1 & 2 AGGREGATE",2024-10-23,246.86,126,120.86,201370,116.3,-4.56000000000002,-0.0377296045010758
"COLVIL_7_PL1X2","COLLIERVILLE HYDRO UNIT 1 & 2 AGGREGATE",2024-10-24,246.86,126,120.86,201370,116.3,-4.56000000000002,-0.0377296045010758
"CONTRL_1_LUNDY","LUNDY",2023-10-03,3,1.5,1.5,163107,1.5,0,0
"CONTRL_1_LUNDY","LUNDY",2023-10-20,3,1.5,1.5,163107,1.5,0,0
"CONTRL_1_LUNDY","LUNDY",2024-07-30,3,2.2,0.8,163107,0.8,2.22044604925031e-16,2.77555756156289e-16
"CONTRL_1_POOLE","POOLE HYDRO PLANT 1",2023-10-20,10.9,0.95,9.95,814548,10,0.0499999999999989,0.0050251256281406
"CONTRL_1_POOLE","POOLE HYDRO PLANT 1",2023-10-20,10.9,0.95,9.95,814548,10,0.0499999999999989,0.0050251256281406
"CONTRL_1_POOLE","POOLE HYDRO PLANT 1",2024-01-15,11.07,0.95,10.12,814548,10,-0.120000000000001,-0.0118577075098815
"CONTRL_1_POOLE","POOLE HYDRO PLANT 1",2024-01-15,11.07,0.95,10.12,814548,10,-0.120000000000001,-0.0118577075098815
"CONTRL_1_RUSHCK","RUSH CREEK",2023-11-13,11.94,5.94,6,151598,6.11,0.110000000000001,0.0183333333333335
"CONTRL_1_RUSHCK","RUSH CREEK",2023-12-01,11.94,5.94,6,151598,6.15,0.150000000000001,0.0250000000000002
"COVERD_2_MCKHY1","Montgomery Creek Hydro",2024-06-21,2.8,0.7,2.1,133011,2.2,0.100000000000001,0.0476190476190479
"COVERD_2_MCKHY1","Montgomery Creek Hydro",2024-06-23,2.8,0.7,2.1,133011,2.2,0.100000000000001,0.0476190476190479
"CRESTA_7_PL1X2","CRESTA PH UNIT 1 & 2 AGGREGATE",2023-05-28,70.4,35.2,35.2,179949,33.5,-1.7,-0.0482954545454546
"CRESTA_7_PL1X2","CRESTA PH UNIT 1 & 2 AGGREGATE",2023-05-31,70.4,35.2,35.2,179949,33.5,-1.7,-0.0482954545454546
"CRESTA_7_PL1X2","CRESTA PH UNIT 1 & 2 AGGREGATE",2023-08-30,70.4,35.2,35.2,179949,35,-0.200000000000003,-0.00568181818181826
"CRESTA_7_PL1X2","CRESTA PH UNIT 1 & 2 AGGREGATE",2023-09-17,70.4,35.2,35.2,179949,35,-0.200000000000003,-0.00568181818181826
"CRESTA_7_PL1X2","CRESTA PH UNIT 1 & 2 AGGREGATE",2024-03-16,70.4,35.2,35.2,179949,33.5,-1.7,-0.0482954545454546
"CRESTA_7_PL1X2","CRESTA PH UNIT 1 & 2 AGGREGATE",2024-03-17,70.4,35.2,35.2,179949,33.5,-1.7,-0.0482954545454546
"CRESTA_7_PL1X2","CRESTA PH UNIT 1 & 2 AGGREGATE",2024-03-21,70.4,35.2,35.2,179949,35,-0.200000000000003,-0.00568181818181826
"CRESTA_7_PL1X2","CRESTA PH UNIT 1 & 2 AGGREGATE",2024-03-27,70.4,35.2,35.2,179949,35,-0.200000000000003,-0.00568181818181826
"CRIMSN_2_CRMBT2","Crimson 2",2024-04-15,150,50,100,589872,103.56,3.56,0.0356
"CRIMSN_2_CRMBT2","Crimson 2",2024-04-16,150,50,100,589872,99.36,-0.640000000000001,-0.00640000000000001
"CRIMSN_2_CRMBT2","Crimson 2",2024-04-18,150,50,100,589872,102.88,2.88,0.0288
"CRSTWD_6_KUMYAY","Kumeyaay Wind Farm",2023-01-21,50,25,25,997249,24.91,-0.0899999999999999,-0.00359999999999999
"CRSTWD_6_KUMYAY","Kumeyaay Wind Farm",2023-03-09,50,25,25,997249,25.71,0.710000000000001,0.0284
"CRSTWD_6_KUMYAY","Kumeyaay Wind Farm",2023-11-17,50,25,25,997249,24.63,-0.370000000000001,-0.0148
"CRSTWD_6_KUMYAY","Kumeyaay Wind Farm",2023-12-02,50,19,31,997249,31.53,0.530000000000001,0.0170967741935484
"CRSTWD_6_KUMYAY","Kumeyaay Wind Farm",2024-01-05,50,25,25,997249,24.89,-0.109999999999999,-0.00439999999999998
"CRSTWD_6_KUMYAY","Kumeyaay Wind Farm",2024-11-22,50,25,25,997249,25.72,0.719999999999999,0.0288
"DEADCK_1_UNIT","DEADCK_1_UNIT",2024-08-08,1.96,0.5,1.46,148199,1.5,0.04,0.0273972602739726
"DEADCK_1_UNIT","DEADCK_1_UNIT",2024-08-09,1.96,0.5,1.46,148199,1.5,0.04,0.0273972602739726
"DEADCK_1_UNIT","DEADCK_1_UNIT",2024-08-16,1.96,0.5,1.46,148199,1.5,0.04,0.0273972602739726
"DEADCK_1_UNIT","DEADCK_1_UNIT",2024-08-23,1.96,0.5,1.46,148199,1.5,0.04,0.0273972602739726
"DELAMO_2_ALASB2","Los Alamitos 2",2023-08-26,10,9,1,643213,1,0,0
"DELAMO_2_ALASB2","Los Alamitos 2",2023-08-27,10,9,1,643213,1,0,0
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2023-03-19,1150,15,1135,126417,1135,0,0
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2023-03-19,1150,50,1100,126417,1135,35,0.0318181818181818
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2023-03-20,1150,15,1135,126417,1135,0,0
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2024-09-01,1150,15,1135,126417,1135,0,0
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2024-09-14,1150,145,1005,126417,1005,0,0
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2024-09-16,1150,20,1130,126417,1124.1,-5.90000000000009,-0.00522123893805318
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2024-09-27,1150,50,1100,126417,1101,1,0.000909090909090909
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2024-09-28,1150,600,550,126417,553.5,3.5,0.00636363636363636
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2024-10-04,1150,50,1100,126417,1110,10,0.00909090909090909
"DIABLO_7_UNIT 1","Diablo Canyon Unit 1",2024-10-05,1150,600,550,126417,558,8,0.0145454545454545
"DIABLO_7_UNIT 2","Diablo Canyon Unit 2",2023-11-10,1150,162,988,195335,983,-5,-0.00506072874493927
"DIABLO_7_UNIT 2","Diablo Canyon Unit 2",2023-11-10,1150,167,983,195335,983,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-01,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-01,63,5.6,57.4,140316,60,2.6,0.0452961672473868
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-02,63,3.16,59.84,140316,60,0.159999999999997,0.00267379679144379
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-03,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-03,63,5.2,57.8,140316,60,2.2,0.0380622837370243
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-05,63,3.96,59.04,140316,60,0.960000000000001,0.016260162601626
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-06,63,0.68,62.32,140316,60,-2.32,-0.0372272143774069
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-09,63,5.6,57.4,140316,60,2.6,0.0452961672473868
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-10,63,5.6,57.4,140316,60,2.6,0.0452961672473868
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-10,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-10,63,3.96,59.04,140316,60,0.960000000000001,0.016260162601626
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-11,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-12,63,3.96,59.04,140316,60,0.960000000000001,0.016260162601626
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-12,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-13,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-14,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-14,63,3.96,59.04,140316,60,0.960000000000001,0.016260162601626
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-15,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-15,63,5.6,57.4,140316,60,2.6,0.0452961672473868
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-15,63,4.17,58.83,140316,60,1.17,0.0198878123406426
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-16,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-17,63,1.1,61.9,140316,60,-1.9,-0.0306946688206785
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-17,63,3.96,59.04,140316,60,0.960000000000001,0.016260162601626
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-17,63,0.68,62.32,140316,60,-2.32,-0.0372272143774069
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-17,63,5.6,57.4,140316,60,2.6,0.0452961672473868
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-17,63,2.74,60.26,140316,60,-0.259999999999998,-0.00431463657484232
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-18,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-19,63,1.5,61.5,140316,60,-1.5,-0.024390243902439
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-20,63,1.92,61.08,140316,60,-1.08,-0.0176817288801571
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-20,63,0.68,62.32,140316,60,-2.32,-0.0372272143774069
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-21,63,3.96,59.04,140316,60,0.960000000000001,0.016260162601626
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-21,63,5.6,57.4,140316,60,2.6,0.0452961672473868
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-21,63,2.32,60.68,140316,60,-0.68,-0.011206328279499
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-22,63,5.6,57.4,140316,60,2.6,0.0452961672473868
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-22,63,1.1,61.9,140316,60,-1.9,-0.0306946688206785
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-22,63,3.96,59.04,140316,60,0.960000000000001,0.016260162601626
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-23,63,0.68,62.32,140316,60,-2.32,-0.0372272143774069
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-23,63,4.38,58.62,140316,60,1.38,0.0235414534288639
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2023-10-24,63,3,60,140316,60,0,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",2024-11-01,63,5.55,57.45,140316,60,2.55,0.0443864229765013
"DREWS_6_PL1X4","Drews Generating Plant",2023-11-16,41.4,10.35,31.05,186841,31.2,0.150000000000002,0.0048309178743962
"DREWS_6_PL1X4","Drews Generating Plant",2023-12-01,41.4,10.35,31.05,186841,31.05,3.5527136788005e-15,1.14419120090193e-16
"DREWS_6_PL1X4","Drews Generating Plant",2023-12-07,41.4,10.35,31.05,186841,31,-0.0499999999999972,-0.00161030595813195
"DREWS_6_PL1X4","Drews Generating Plant",2023-12-08,41.4,10.35,31.05,186841,31,-0.0499999999999972,-0.00161030595813195
"DREWS_6_PL1X4","Drews Generating Plant",2024-01-23,41.4,10.35,31.05,186841,31.1,0.0500000000000043,0.00161030595813218
"DRUM_7_PL1X2","Drum PH 1 Units 1 & 2 Aggregate",2024-01-06,26,13,13,591854,12.87,-0.130000000000001,-0.0100000000000001
"DRUM_7_PL1X2","Drum PH 1 Units 1 & 2 Aggregate",2024-01-08,26,13,13,591854,13.15,0.15,0.0115384615384616
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",2023-02-06,28.9,12.9,16,171240,16,1.77635683940025e-15,1.11022302462516e-16
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",2023-03-06,28.9,15.9,13,171240,13,1.77635683940025e-15,1.36642833800019e-16
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",2023-03-07,28.9,15.9,13,171240,13,1.77635683940025e-15,1.36642833800019e-16
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",2024-02-12,28.9,16,12.9,171240,13,0.100000000000001,0.00775193798449623
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",2024-02-14,28.9,12.9,16,171240,16,1.77635683940025e-15,1.11022302462516e-16
"DSRTSL_2_SOLAR1","Desert Stateline",2024-04-30,296.19,40,256.19,201021,246.56,-9.63,-0.0375892891994223
"DSRTSL_2_SOLAR1","Desert Stateline",2024-05-01,296.19,40,256.19,201021,245.66,-10.53,-0.0411023068816113
"DSRTSL_2_SOLAR1","Desert Stateline",2024-05-02,296.19,40,256.19,201021,248.12,-8.06999999999999,-0.0315000585502947
"DSRTSL_2_SOLAR1","Desert Stateline",2024-05-03,296.19,40,256.19,201021,261.75,5.56,0.0217026425699676
"DSRTSN_2_DS2X2","Desert Sunlight PV II Storage",2023-01-16,230,14,216,263628,208.96,-7.03999999999999,-0.0325925925925926
"DSRTSN_2_DS2X2","Desert Sunlight PV II Storage",2023-01-17,230,14,216,263628,208.96,-7.03999999999999,-0.0325925925925926
"DUANE_1_PL1X3","DONALD VON RAESFELD POWER PROJECT",2023-11-17,147.8,84.8,63,514544,63,-1.4210854715202e-14,-2.25569122463524e-16
"DUANE_1_PL1X3","DONALD VON RAESFELD POWER PROJECT",2023-11-18,147.8,84.8,63,514544,63,-1.4210854715202e-14,-2.25569122463524e-16
"DUANE_1_PL1X3","DONALD VON RAESFELD POWER PROJECT",2023-11-19,147.8,84.8,63,514544,63,-1.4210854715202e-14,-2.25569122463524e-16
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-03-06,235,45,190,319098,195.77,5.77000000000001,0.0303684210526316
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-07-26,235,15,220,319098,226.01,6.00999999999999,0.0273181818181818
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-10-04,235,15,220,319098,230.92,10.92,0.0496363636363636
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-10-05,235,15,220,319098,228.21,8.21000000000001,0.0373181818181819
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-10-06,235,15,220,319098,228.09,8.09,0.0367727272727273
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-10-07,235,15,220,319098,215.39,-4.61000000000001,-0.0209545454545455
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-10-08,235,15,220,319098,211.32,-8.68000000000001,-0.0394545454545455
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-10-09,235,15,220,319098,228.23,8.22999999999999,0.0374090909090909
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-10-12,235,15,220,319098,220.56,0.560000000000002,0.00254545454545456
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-11-27,235,60,175,319098,173.57,-1.43000000000001,-0.00817142857142861
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2023-11-29,235,60,175,319098,180.3,5.30000000000001,0.0302857142857143
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-02-08,235,35,200,319098,194.07,-5.93000000000001,-0.02965
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-02-18,235,35,200,319098,206.97,6.97,0.03485
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-03-06,235,35,200,319098,198.6,-1.40000000000001,-0.00700000000000003
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-09-19,235,15,220,319098,218.4,-1.59999999999999,-0.00727272727272725
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-09-26,235,15,220,319098,227.32,7.31999999999999,0.0332727272727272
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-09-27,235,15,220,319098,227.36,7.36000000000001,0.0334545454545455
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-10-02,235,15,220,319098,216.35,-3.65000000000001,-0.0165909090909091
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-10-08,235,35,200,319098,192.88,-7.12,-0.0356
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-10-09,235,35,200,319098,202.67,2.66999999999999,0.0133499999999999
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-10-10,235,35,200,319098,200.3,0.300000000000011,0.00150000000000006
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-10-18,235,35,200,319098,195,-5,-0.025
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-10-23,235,35,200,319098,196.62,-3.38,-0.0169
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-10-24,235,35,200,319098,192.49,-7.50999999999999,-0.03755
"DVLCYN_1_UNITS","DEVIL CANYON HYDRO UNITS 1-4 AGGREGATE",2024-10-25,235,35,200,319098,194.46,-5.53999999999999,-0.0277
"EASTWD_7_UNIT","EASTWOOD PUMP-GEN",2024-12-30,200,20,180,983166,186,6,0.0333333333333333
"EASTWD_7_UNIT","EASTWOOD PUMP-GEN",2024-12-31,200,20,180,983166,182,2,0.0111111111111111
"EDWARD_2_ESSSB2","Sanborn Solar 2",2024-11-21,132,21,111,170587,110.31,-0.689999999999998,-0.0062162162162162
"EDWARD_2_ESSSB2","Sanborn Solar 2",2024-12-02,132,27,105,170587,102.77,-2.23,-0.0212380952380953
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-02,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-03,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-04,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-05,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-06,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-07,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-09,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-10,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-11,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-12,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-13,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-17,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-18,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-19,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-20,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-21,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-22,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-23,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-24,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-25,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-26,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-27,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-29,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-06-30,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-10,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-11,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-12,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-13,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-14,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-15,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-16,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-17,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-18,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-19,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-20,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-21,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-22,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-23,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-24,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-25,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-26,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-27,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-28,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-29,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-30,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-08-31,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-01,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-02,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-03,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-04,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-05,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-06,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-07,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-08,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-09,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-10,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-11,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-12,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-13,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-14,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-16,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-17,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-18,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-19,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-20,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-21,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-22,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-23,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-24,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-25,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-26,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-27,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-28,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-29,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-09-30,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-10-01,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-10-02,7.5,1.5,6,372178,6,0,0
"ELCAJN_6_EB1BT1","Eastern BESS 1",2023-10-03,7.5,1.5,6,372178,6,0,0
