"generator","generator_name","RESOURCEBID_SEQ","n_matches","pmax_mw","max_mw","mean_pct_err","mean_stop_offset","mean_restart_offset","mean_abs_stop_offset","mean_abs_restart_offset","score","rank","confidence"
"SANDLT_2_SUNITS","Mojave Solar",101153,3,275,295,0.0727272727272727,2,1042,2,1042,2.78181818181818,5,NA
"SANDRN_2_SS1SR1","Sandrini Sol 1",234172,24,100,74,0.26,0,167.5,0,167.5,17.76,1,0.142736486486486
"SANDRN_2_SS1SR1","Sandrini Sol 1",144713,29,100,52.5,0.475,0,221.379310344828,0,221.379310344828,15.225,2,NA
"SANDRN_2_SS1SR1","Sandrini Sol 1",118279,13,100,100,0,0,175.384615384615,0,175.384615384615,13,3,NA
"SANDRN_2_SS1SR1","Sandrini Sol 1",736984,21,100,54,0.46,0,134.285714285714,0,134.285714285714,11.34,4,NA
"SANDRN_2_SS1SR1","Sandrini Sol 1",196895,22,100,150,0.5,0,130.909090909091,0,130.909090909091,11,5,NA
"SANDRN_2_SS2SR2","Sandrini Sol 2",182418,1,200,155,0.225,1,0,1,0,0.775,1,0.184838709677419
"SANDRN_2_SS2SR2","Sandrini Sol 2",105465,1,200,126.35,0.36825,1,0,1,0,0.63175,2,NA
"SANDRN_2_SS2SR2","Sandrini Sol 2",243483,1,200,104,0.48,1,780,1,780,0.52,3,NA
"SANDRN_2_SS2SR2","Sandrini Sol 2",928521,1,200,99.5,0.5025,5,185,5,185,0.4975,4,NA
"SANDRN_2_SS2SR2","Sandrini Sol 2",877294,1,200,75,0.625,1,960,1,960,0.375,5,NA
"SANLOB_1_LNDFIL","Cold Canyon",214773,3,1.5,1.5,0,0,186.333333333333,0,186.333333333333,3,1,0
"SANLOB_1_LNDFIL","Cold Canyon",428806,3,1.5,1.5,0,0,186.333333333333,0,186.333333333333,3,2,NA
"SANLOB_1_LNDFIL","Cold Canyon",534269,3,1.5,1.5,0,0,186.333333333333,0,186.333333333333,3,3,NA
"SANLOB_1_LNDFIL","Cold Canyon",169572,3,1.5,1.52,0.0133333333333333,0,186.333333333333,0,186.333333333333,2.96,4,NA
"SANLOB_1_LNDFIL","Cold Canyon",230269,3,1.5,1.58,0.0533333333333334,0,186.333333333333,0,186.333333333333,2.84,5,NA
"SANTFG_7_UNITS","GEYSERS CALISTOGA AGGREGATE",660372,1,72,350,3.86111111111111,-4,12,4,12,-2.86111111111111,1,1
"SANTGO_2_LNDFL1","Bowerman Power",331315,2,19.6,20,0.020408163265306,0,168.5,0,168.5,1.95918367346939,1,0.5
"SANTGO_2_LNDFL1","Bowerman Power",819306,1,19.6,20,0.020408163265306,0,17,0,17,0.979591836734694,2,NA
"SANTGO_2_LNDFL1","Bowerman Power",135881,1,19.6,18,0.0816326530612246,0,971,0,971,0.918367346938775,3,NA
"SANTGO_2_LNDFL1","Bowerman Power",124012,1,19.6,25,0.275510204081633,0,5711,0,5711,0.724489795918367,4,NA
"SANTGO_2_LNDFL1","Bowerman Power",557145,1,19.6,25,0.275510204081633,0,1391,0,1391,0.724489795918367,5,NA
"SANTGO_2_MABBT1","Millikan Avenue BESS",122443,1,2,2,0,-1,91,1,91,1,1,0
"SANTGO_2_MABBT1","Millikan Avenue BESS",128855,1,2,2,0,-1,91,1,91,1,2,NA
"SANTGO_2_MABBT1","Millikan Avenue BESS",193916,1,2,2,0,-1,91,1,91,1,3,NA
"SANTGO_2_MABBT1","Millikan Avenue BESS",291255,1,2,2,0,-1,91,1,91,1,4,NA
"SANTGO_2_MABBT1","Millikan Avenue BESS",439330,1,2,2,0,-1,91,1,91,1,5,NA
"SANWD_1_QF","San Gorgonio Farms Wind Farm",806408,2,31,28,0.0967741935483871,0,1050,0,1050,1.80645161290323,1,0.285714285714286
"SANWD_1_QF","San Gorgonio Farms Wind Farm",565664,2,31,20,0.354838709677419,0,390,0,390,1.29032258064516,2,NA
"SANWD_1_QF","San Gorgonio Farms Wind Farm",783204,2,31,20,0.354838709677419,0,330,0,330,1.29032258064516,3,NA
"SANWD_1_QF","San Gorgonio Farms Wind Farm",159511,2,31,43,0.387096774193548,0,1050,0,1050,1.2258064516129,4,NA
"SANWD_1_QF","San Gorgonio Farms Wind Farm",183275,1,31,29.1,0.0612903225806451,0,1050,0,1050,0.938709677419355,5,NA
"SAUGUS_2_SPESBT1","Santa Paula Energy Storage",124287,3,30,26,0.133333333333333,0,380.666666666667,0,380.666666666667,2.6,1,0.0384615384615385
"SAUGUS_2_SPESBT1","Santa Paula Energy Storage",142368,3,30,25,0.166666666666667,0,13609.6666666667,0,13609.6666666667,2.5,2,NA
"SAUGUS_2_SPESBT1","Santa Paula Energy Storage",959874,2,30,30,0,0,390.5,0,390.5,2,3,NA
"SAUGUS_2_SPESBT1","Santa Paula Energy Storage",949253,4,30,49,0.633333333333333,0,483,0,483,1.46666666666667,4,NA
"SAUGUS_2_SPESBT1","Santa Paula Energy Storage",135881,2,30,18,0.4,0,720.5,0,720.5,1.2,5,NA
"SAUGUS_7_CHIQCN","Chiquita Canyon Landfill Fac",124493,1,8,10,0.25,0,661,0,661,0.75,1,0.5
"SAUGUS_7_CHIQCN","Chiquita Canyon Landfill Fac",589439,1,8,13,0.625,0,0,0,0,0.375,2,NA
"SAUGUS_7_CHIQCN","Chiquita Canyon Landfill Fac",506140,1,8,50,5.25,0,240,0,240,-4.25,3,NA
"SAUGUS_7_CHIQCN","Chiquita Canyon Landfill Fac",976499,1,8,53,5.625,0,17281,0,17281,-4.625,4,NA
"SAUGUS_7_CHIQCN","Chiquita Canyon Landfill Fac",225415,1,8,55,5.875,0,961,0,961,-4.875,5,NA
"SBERDO_2_PSP3","Mountainview Gen Sta. Unit 3",129058,2,555,422,0.23963963963964,1,212.5,1,212.5,1.52072072072072,1,0.359004739336493
"SBERDO_2_PSP3","Mountainview Gen Sta. Unit 3",181838,1,555,541,0.0252252252252252,0,893,0,893,0.974774774774775,2,NA
"SBERDO_2_PSP3","Mountainview Gen Sta. Unit 3",942022,1,555,598,0.0774774774774775,1,2525,1,2525,0.922522522522523,3,NA
"SBERDO_2_PSP3","Mountainview Gen Sta. Unit 3",431312,1,555,500,0.0990990990990991,0,3300,0,3300,0.900900900900901,4,NA
"SBERDO_2_PSP3","Mountainview Gen Sta. Unit 3",177834,1,555,486,0.124324324324324,1,6780,1,6780,0.875675675675676,5,NA
"SBERDO_2_PSP4","Mountainview Gen Sta. Unit 4",769353,2,555,450,0.189189189189189,0,2010,0,2010,1.62162162162162,1,0.266666666666667
"SBERDO_2_PSP4","Mountainview Gen Sta. Unit 4",156597,2,555,330,0.405405405405405,1,8207,1,8207,1.18918918918919,2,NA
"SBERDO_2_PSP4","Mountainview Gen Sta. Unit 4",203395,2,555,275,0.504504504504504,0,1135.5,0,1135.5,0.990990990990991,3,NA
"SBERDO_2_PSP4","Mountainview Gen Sta. Unit 4",431312,1,555,500,0.0990990990990991,0,150961,0,150961,0.900900900900901,4,NA
"SBERDO_2_PSP4","Mountainview Gen Sta. Unit 4",194971,1,555,630,0.135135135135135,-1,0,1,0,0.864864864864865,5,NA
"SBERDO_2_RTS011","SPVP011",978009,1,3.5,2,0.428571428571429,1,301,1,301,0.571428571428571,1,0.5
"SBERDO_2_RTS011","SPVP011",211538,1,3.5,1,0.714285714285714,1,301,1,301,0.285714285714286,2,NA
"SBERDO_2_RTS011","SPVP011",903445,1,3.5,16.76,3.78857142857143,1,301,1,301,-2.78857142857143,3,NA
"SBERDO_2_RTS011","SPVP011",146636,1,3.5,19,4.42857142857143,1,781,1,781,-3.42857142857143,4,NA
"SBERDO_2_RTS011","SPVP011",331315,1,3.5,20,4.71428571428571,1,181,1,181,-3.71428571428571,5,NA
"SBERDO_2_SNTANA","SANTA ANA PSP",292514,2,6.95,9,0.294964028776978,0.5,129601,0.5,129601,1.41007194244604,1,0.346938775510204
"SBERDO_2_SNTANA","SANTA ANA PSP",204341,1,6.95,7.5,0.079136690647482,0,87841,0,87841,0.920863309352518,2,NA
"SBERDO_2_SNTANA","SANTA ANA PSP",368224,1,6.95,4,0.424460431654676,0,30241,0,30241,0.575539568345324,3,NA
"SBERDO_2_SNTANA","SANTA ANA PSP",800488,1,6.95,3.43,0.506474820143885,1,NA,1,NA,0.493525179856115,4,NA
"SBERDO_2_SNTANA","SANTA ANA PSP",434763,1,6.95,10.57,0.520863309352518,0,301,0,301,0.479136690647482,5,NA
"SBERDO_6_MILLCK","MILL CREEK PSP",368224,1,3.93,4,0.0178117048346056,0,73921,0,73921,0.982188295165394,1,1
"SBERDO_6_MILLCK","MILL CREEK PSP",814548,1,3.93,10.5,1.67175572519084,0,1141,0,1141,-0.67175572519084,2,NA
"SBERDO_6_MILLCK","MILL CREEK PSP",699923,1,3.93,16,3.07124681933842,1,62895,1,62895,-2.07124681933842,3,NA
"SBERDO_6_MILLCK","MILL CREEK PSP",764077,1,3.93,25,5.36132315521628,0,77341,0,77341,-4.36132315521628,4,NA
"SBERDO_6_MILLCK","MILL CREEK PSP",151446,1,3.93,36,8.16030534351145,1,18255,1,18255,-7.16030534351145,5,NA
"SCARLT_2_SS2BT1","Scarlet Solar 2 BESS",679882,1,150,171,0.14,0,1260,0,1260,0.86,1,0.0310077519379844
"SCARLT_2_SS2BT1","Scarlet Solar 2 BESS",125211,1,150,125,0.166666666666667,0,NA,0,NA,0.833333333333333,2,NA
"SCARLT_2_SS2BT1","Scarlet Solar 2 BESS",387388,1,150,121,0.193333333333333,0,120,0,120,0.806666666666667,3,NA
"SCARLT_2_SS2BT1","Scarlet Solar 2 BESS",155592,1,150,189,0.26,0,960,0,960,0.74,4,NA
"SCARLT_2_SS2BT1","Scarlet Solar 2 BESS",977347,1,150,190,0.266666666666667,0,0,0,0,0.733333333333333,5,NA
"SCARLT_2_SS2SR1","Scarlet Solar 2 PV",231017,1,200,200,0,0,660,0,660,1,1,0
"SCARLT_2_SS2SR1","Scarlet Solar 2 PV",784426,1,200,200,0,0,660,0,660,1,2,NA
"SCARLT_2_SS2SR1","Scarlet Solar 2 PV",155592,1,200,189,0.055,0,960,0,960,0.945,3,NA
"SCARLT_2_SS2SR1","Scarlet Solar 2 PV",259929,1,200,220,0.1,0,1200,0,1200,0.9,4,NA
"SCARLT_2_SS2SR1","Scarlet Solar 2 PV",106183,1,200,179,0.105,0,660,0,660,0.895,5,NA
"SCARLT_2_SSABT1","Scarlet Solar CA 1A",779880,8,10,11,0.1,0,293.25,0,293.25,7.2,1,0.0277777777777778
"SCARLT_2_SSABT1","Scarlet Solar CA 1A",376549,7,10,10,0,0,266.428571428571,0,266.428571428571,7,2,NA
"SCARLT_2_SSABT1","Scarlet Solar CA 1A",279660,7,10,9.5,0.05,0,266.428571428571,0,266.428571428571,6.65,3,NA
"SCARLT_2_SSABT1","Scarlet Solar CA 1A",131964,10,10,13.53,0.353,0,228.6,0,228.6,6.47,4,NA
"SCARLT_2_SSABT1","Scarlet Solar CA 1A",799732,8,10,12,0.2,0,293.25,0,293.25,6.4,5,NA
"SCARLT_2_SSASR1","Scarlet Solar CA 1A PV",278131,17,100,100,0,0,1132,0,1132,17,1,0.0294117647058824
"SCARLT_2_SSASR1","Scarlet Solar CA 1A PV",877294,22,100,75,0.25,0,226.363636363636,0,226.363636363636,16.5,2,NA
"SCARLT_2_SSASR1","Scarlet Solar CA 1A PV",933049,13,100,100,0,0,913.923076923077,0,913.923076923077,13,3,NA
"SCARLT_2_SSASR1","Scarlet Solar CA 1A PV",757917,16,100,80,0.2,0,843.8125,0,843.8125,12.8,4,NA
"SCARLT_2_SSASR1","Scarlet Solar CA 1A PV",705633,13,100,110,0.1,0,2560.30769230769,0,2560.30769230769,11.7,5,NA
"SCARLT_2_SSBBT1","Scarlet Solar CA 1B",206861,20,30,25,0.166666666666667,0,270.3,0,270.3,16.6666666666667,1,0.514
"SCARLT_2_SSBBT1","Scarlet Solar CA 1B",165788,9,30,33,0.1,-0.444444444444444,396.777777777778,0.444444444444444,396.777777777778,8.1,2,NA
"SCARLT_2_SSBBT1","Scarlet Solar CA 1B",654478,8,30,29.18,0.0273333333333333,0,634.375,0,634.375,7.78133333333333,3,NA
"SCARLT_2_SSBBT1","Scarlet Solar CA 1B",158082,8,30,33,0.1,-0.5,401.25,0.5,401.25,7.2,4,NA
"SCARLT_2_SSBBT1","Scarlet Solar CA 1B",852416,8,30,33,0.1,-0.5,401.25,0.5,401.25,7.2,5,NA
"SCARLT_2_SSBSR1","Scarlet Solar CA 1B PV",118279,31,100,100,0,0,9.51612903225806,0,9.51612903225806,31,1,0.0967741935483871
"SCARLT_2_SSBSR1","Scarlet Solar CA 1B PV",199925,28,100,100,0,0,66.25,0,66.25,28,2,NA
"SCARLT_2_SSBSR1","Scarlet Solar CA 1B PV",234172,36,100,74,0.26,0,58.3333333333333,0,58.3333333333333,26.64,3,NA
"SCARLT_2_SSBSR1","Scarlet Solar CA 1B PV",152145,27,100,105,0.05,0,59.8148148148148,0,59.8148148148148,25.65,4,NA
"SCARLT_2_SSBSR1","Scarlet Solar CA 1B PV",173313,21,100,100,0,0,57.1428571428571,0,57.1428571428571,21,5,NA
"SCEC_1_PDRP124","LCR AMS Hybrid West LA 1-C-LCRLL",124493,1,1.83,10,4.46448087431694,0,18541,0,18541,-3.46448087431694,1,0
"SCEC_1_PDRP124","LCR AMS Hybrid West LA 1-C-LCRLL",135881,1,2.13,18,7.45070422535211,0,0,0,0,-6.45070422535211,2,NA
"SCEC_1_PDRP124","LCR AMS Hybrid West LA 1-C-LCRLL",150919,1,1.83,20,9.92896174863388,0,600,0,600,-8.92896174863388,3,NA
"SCEC_1_PDRP124","LCR AMS Hybrid West LA 1-C-LCRLL",177935,1,1.83,25,12.6612021857923,0,60,0,60,-11.6612021857923,4,NA
"SCEC_1_PDRP124","LCR AMS Hybrid West LA 1-C-LCRLL",103700,1,2.13,42,18.7183098591549,0,60,0,60,-17.7183098591549,5,NA
"SCEC_1_PDRP16","CBP-DA-C-LSCE",368224,1,8.83,4,0.546998867497169,0,7201,0,7201,0.453001132502831,1,1
"SCEC_1_PDRP16","CBP-DA-C-LSCE",668559,1,8.83,18,1.03850509626274,0,15421,0,15421,-0.0385050962627407,2,NA
"SCEC_1_PDRP16","CBP-DA-C-LSCE",197371,1,8.83,25,1.8312570781427,0,59941,0,59941,-0.831257078142696,3,NA
"SCEC_1_PDRP16","CBP-DA-C-LSCE",646375,1,8.73,88,9.08018327605956,0,35521,0,35521,-8.08018327605956,4,NA
"SCEC_1_PDRP16","CBP-DA-C-LSCE",652315,1,8.83,225,24.4813137032843,0,21181,0,21181,-23.4813137032843,5,NA
"SCEC_1_PDRP17","CBP-DO-C-LSCE",175361,1,6.22,120,18.2926045016077,0,31741,0,31741,-17.2926045016077,1,1
"SCEC_1_PDRP173","LCR AMS Hybrid West LA 2-C-LSCE",270946,1,2.46,2,0.186991869918699,0,3601,0,3601,0.813008130081301,1,0.448430493273543
"SCEC_1_PDRP173","LCR AMS Hybrid West LA 2-C-LSCE",201736,1,2.23,1,0.551569506726457,0,26701,0,26701,0.448430493273543,2,NA
"SCEC_1_PDRP173","LCR AMS Hybrid West LA 2-C-LSCE",368224,1,2.23,4,0.79372197309417,0,23401,0,23401,0.20627802690583,3,NA
"SCEC_1_PDRP173","LCR AMS Hybrid West LA 2-C-LSCE",124493,1,2.23,10,3.48430493273543,0,18541,0,18541,-2.48430493273543,4,NA
"SCEC_1_PDRP173","LCR AMS Hybrid West LA 2-C-LSCE",100733,1,2.23,15,5.72645739910314,0,1381,0,1381,-4.72645739910314,5,NA
"SCEC_1_PDRP60","LCR-STEM-C-LSCE",135881,1,3.8,18,3.73684210526316,0,0,0,0,-2.73684210526316,1,0
"SCEC_1_PDRP60","LCR-STEM-C-LSCE",103700,1,3.8,42,10.0526315789474,0,60,0,60,-9.05263157894737,2,NA
"SCEC_1_PDRP60","LCR-STEM-C-LSCE",178982,1,3.8,83,20.8421052631579,0,480,0,480,-19.8421052631579,3,NA
"SCEC_1_PDRP60","LCR-STEM-C-LSCE",108122,1,3.8,200,51.6315789473684,0,300,0,300,-50.6315789473684,4,NA
"SCEC_1_PDRP60","LCR-STEM-C-LSCE",199332,1,3.8,200,51.6315789473684,0,240,0,240,-50.6315789473684,5,NA
"SCEC_1_RDRR08","BIP-API-C-3-LSCE",209289,1,148,150,0.0135135135135135,-1,721,1,721,0.986486486486487,1,0
"SCEC_1_RDRR08","BIP-API-C-3-LSCE",924856,1,148,150,0.0135135135135135,-1,721,1,721,0.986486486486487,2,NA
"SCEC_1_RDRR08","BIP-API-C-3-LSCE",191282,1,148,144,0.027027027027027,0,360,0,360,0.972972972972973,3,NA
"SCEC_1_RDRR08","BIP-API-C-3-LSCE",162314,1,148,131,0.114864864864865,0,1440,0,1440,0.885135135135135,4,NA
"SCEC_1_RDRR08","BIP-API-C-3-LSCE",569078,1,148,170,0.148648648648649,0,360,0,360,0.851351351351351,5,NA
"SCEC_1_RDRR35","SDP-C-1-LSCE",108268,1,46.42,211,3.54545454545454,0,35580,0,35580,-2.54545454545454,1,1
"SCEC_1_RDRR36","SDP-C-2-LSCE",108268,1,26.41,211,6.98939795531996,0,35580,0,35580,-5.98939795531996,1,1
"SCEC_1_RDRR37","SDP-C-3-LSCE",108268,1,13.71,211,14.3902261123268,0,35580,0,35580,-13.3902261123268,1,1
"SCEC_1_RDRR38","SDP-C-4-LSCE",108268,1,55.83,211,2.77933010926025,0,35580,0,35580,-1.77933010926025,1,1
"SCEHOV_2_HOOVER","SCEHOV_2_HOOVER",144033,1,287.01,287,3.48419915682064e-05,0,NA,0,NA,0.999965158008432,1,0.477351916376307
"SCEHOV_2_HOOVER","SCEHOV_2_HOOVER",901958,1,287.01,150,0.477370126476429,0,17760,0,17760,0.522629873523571,2,NA
"SCEN_6_RDRR02","BIP-API-N-LSE",570814,1,75,75,0,0,1440,0,1440,1,1,0.746666666666667
"SCEN_6_RDRR02","BIP-API-N-LSE",162314,1,75,131,0.746666666666667,0,1440,0,1440,0.253333333333333,2,NA
"SCEN_6_RDRR02","BIP-API-N-LSE",191282,1,75,144,0.92,0,360,0,360,0.08,3,NA
"SCEN_6_RDRR02","BIP-API-N-LSE",800488,1,75,3.43,0.954266666666667,0,95,0,95,0.0457333333333334,4,NA
"SCEN_6_RDRR02","BIP-API-N-LSE",938754,1,75,0.52,0.993066666666667,-1,961,1,961,0.00693333333333324,5,NA
"SCEN_6_RDRR12","SDP-N-LSCE",108268,1,40.41,211,4.22147983172482,0,35580,0,35580,-3.22147983172482,1,1
"SCEW_2_PDRP03","LCR AMS Hybrid Irvine 1-W-LPIPO",368224,1,5,4,0.2,0,23401,0,23401,0.8,1,0.75
"SCEW_2_PDRP03","LCR AMS Hybrid Irvine 1-W-LPIPO",201736,1,5,1,0.8,0,26701,0,26701,0.2,2,NA
"SCEW_2_PDRP03","LCR AMS Hybrid Irvine 1-W-LPIPO",124493,1,5,10,1,0,18541,0,18541,0,3,NA
"SCEW_2_PDRP03","LCR AMS Hybrid Irvine 1-W-LPIPO",100733,1,5,15,2,0,1381,0,1381,-1,4,NA
"SCEW_2_PDRP03","LCR AMS Hybrid Irvine 1-W-LPIPO",135881,1,5.27,18,2.41555977229602,0,0,0,0,-1.41555977229602,5,NA
"SCEW_2_PDRP09","LCR AMS Hybrid Irvine 2-W-LPIPO",201736,1,2.5,1,0.6,0,26701,0,26701,0.4,1,0
"SCEW_2_PDRP09","LCR AMS Hybrid Irvine 2-W-LPIPO",368224,1,2.5,4,0.6,0,23401,0,23401,0.4,2,NA
"SCEW_2_PDRP09","LCR AMS Hybrid Irvine 2-W-LPIPO",842570,1,2.63,5,0.901140684410646,0,9361,0,9361,0.0988593155893536,3,NA
"SCEW_2_PDRP09","LCR AMS Hybrid Irvine 2-W-LPIPO",766252,1,2.5,5,1,0,600,0,600,0,4,NA
"SCEW_2_PDRP09","LCR AMS Hybrid Irvine 2-W-LPIPO",124493,1,2.5,10,3,0,18541,0,18541,-2,5,NA
"SCEW_2_PDRP10","LCR AMS Hybrid Irvine 2-W-LSCE",333327,1,2.5,2,0.2,0,2881,0,2881,0.8,1,0
"SCEW_2_PDRP10","LCR AMS Hybrid Irvine 2-W-LSCE",904345,1,2.5,3,0.2,0,2881,0,2881,0.8,2,NA
"SCEW_2_PDRP10","LCR AMS Hybrid Irvine 2-W-LSCE",501373,1,2.63,1.75,0.334600760456274,0,60,0,60,0.665399239543726,3,NA
"SCEW_2_PDRP10","LCR AMS Hybrid Irvine 2-W-LSCE",151875,1,2.63,1.59,0.395437262357414,0,31681,0,31681,0.604562737642586,4,NA
"SCEW_2_PDRP10","LCR AMS Hybrid Irvine 2-W-LSCE",475999,1,2.63,0.8,0.695817490494297,0,1260,0,1260,0.304182509505703,5,NA
"SCEW_2_PDRP114","LCR AMS Hybrid West LA 1-W-SCE",368224,1,6.47,4,0.381761978361669,0,23401,0,23401,0.618238021638331,1,0.265
"SCEW_2_PDRP114","LCR AMS Hybrid West LA 1-W-SCE",124493,1,6.47,10,0.545595054095827,0,18541,0,18541,0.454404945904173,2,NA
"SCEW_2_PDRP114","LCR AMS Hybrid West LA 1-W-SCE",201736,1,6.47,1,0.845440494590417,0,26701,0,26701,0.154559505409583,3,NA
"SCEW_2_PDRP114","LCR AMS Hybrid West LA 1-W-SCE",100733,1,6.47,15,1.31839258114374,0,1381,0,1381,-0.31839258114374,4,NA
"SCEW_2_PDRP114","LCR AMS Hybrid West LA 1-W-SCE",150919,1,6.47,20,2.09119010819165,0,600,0,600,-1.09119010819165,5,NA
"SCEW_2_PDRP12","CBP-DA-W-LNEI1",368224,1,2.94,4,0.360544217687075,0,7201,0,7201,0.639455782312925,1,1
"SCEW_2_PDRP12","CBP-DA-W-LNEI1",668559,1,2.94,18,5.12244897959184,0,15421,0,15421,-4.12244897959184,2,NA
"SCEW_2_PDRP12","CBP-DA-W-LNEI1",197371,1,2.94,25,7.50340136054422,0,59941,0,59941,-6.50340136054422,3,NA
"SCEW_2_PDRP12","CBP-DA-W-LNEI1",646375,1,2.74,88,31.1167883211679,0,35521,0,35521,-30.1167883211679,4,NA
"SCEW_2_PDRP12","CBP-DA-W-LNEI1",652315,1,2.94,225,75.530612244898,0,21181,0,21181,-74.530612244898,5,NA
"SCEW_2_PDRP159","LCR AMS Hybrid West LA 1-W-LNEI1",212534,1,8.14,10.77,0.323095823095823,0,1441,0,1441,0.676904176904177,1,0.0746494884425921
"SCEW_2_PDRP159","LCR AMS Hybrid West LA 1-W-LNEI1",124493,1,7.28,10,0.373626373626374,0,18541,0,18541,0.626373626373626,2,NA
"SCEW_2_PDRP159","LCR AMS Hybrid West LA 1-W-LNEI1",905952,1,8.14,2,0.754299754299754,0,1,0,1,0.245700245700246,3,NA
"SCEW_2_PDRP159","LCR AMS Hybrid West LA 1-W-LNEI1",978009,1,8.14,2,0.754299754299754,0,1,0,1,0.245700245700246,4,NA
"SCEW_2_PDRP159","LCR AMS Hybrid West LA 1-W-LNEI1",151875,1,8.14,1.59,0.804668304668305,0,1441,0,1441,0.195331695331695,5,NA
"SCEW_2_PDRP160","LCR AMS Hybrid West LA 2-W-LSCE",368224,1,4.58,4,0.126637554585153,0,23401,0,23401,0.873362445414847,1,0.564638783269962
"SCEW_2_PDRP160","LCR AMS Hybrid West LA 2-W-LSCE",270946,1,5.26,2,0.619771863117871,0,3601,0,3601,0.380228136882129,2,NA
"SCEW_2_PDRP160","LCR AMS Hybrid West LA 2-W-LSCE",905952,1,5.26,2,0.619771863117871,0,1,0,1,0.380228136882129,3,NA
"SCEW_2_PDRP160","LCR AMS Hybrid West LA 2-W-LSCE",978009,1,5.26,2,0.619771863117871,0,1,0,1,0.380228136882129,4,NA
"SCEW_2_PDRP160","LCR AMS Hybrid West LA 2-W-LSCE",151875,1,5.26,1.59,0.697718631178707,0,1441,0,1441,0.302281368821293,5,NA
"SCEW_2_PDRP163","LCR AMS Hybrid West LA 2-W-LPIPO",124493,1,8.19,10,0.221001221001221,0,18541,0,18541,0.778998778998779,1,0.373040752351097
"SCEW_2_PDRP163","LCR AMS Hybrid West LA 2-W-LPIPO",368224,1,8.19,4,0.511599511599512,0,23401,0,23401,0.488400488400488,2,NA
"SCEW_2_PDRP163","LCR AMS Hybrid West LA 2-W-LPIPO",270946,1,8.08,2,0.752475247524752,0,3601,0,3601,0.247524752475248,3,NA
"SCEW_2_PDRP163","LCR AMS Hybrid West LA 2-W-LPIPO",100733,1,8.19,15,0.831501831501832,0,1381,0,1381,0.168498168498168,4,NA
"SCEW_2_PDRP163","LCR AMS Hybrid West LA 2-W-LPIPO",201736,1,8.19,1,0.877899877899878,0,26701,0,26701,0.122100122100122,5,NA
"SCEW_2_PDRP167","LCR AMS Hybrid West LA 1-W-2-SCE",124493,1,9.42,10,0.0615711252653928,0,18541,0,18541,0.938428874734607,1,0.72022572022572
"SCEW_2_PDRP167","LCR AMS Hybrid West LA 1-W-2-SCE",135881,1,10.36,18,0.737451737451738,0,0,0,0,0.262548262548262,2,NA
"SCEW_2_PDRP167","LCR AMS Hybrid West LA 1-W-2-SCE",150919,1,9.42,20,1.12314225053079,0,600,0,600,-0.123142250530786,3,NA
"SCEW_2_PDRP167","LCR AMS Hybrid West LA 1-W-2-SCE",177935,1,9.42,25,1.65392781316348,0,60,0,60,-0.653927813163482,4,NA
"SCEW_2_PDRP167","LCR AMS Hybrid West LA 1-W-2-SCE",103700,1,10.36,42,3.05405405405405,0,60,0,60,-2.05405405405405,5,NA
"SCEW_2_PDRP35","CBP-DO-W-LSCE",175361,1,4.11,120,28.1970802919708,0,31741,0,31741,-27.1970802919708,1,1
"SCEW_2_PDRP85","LCR-STEM-W-LSCE",135881,1,8.77,18,1.05245153933865,0,0,0,0,-0.0524515393386547,1,0
"SCEW_2_PDRP85","LCR-STEM-W-LSCE",361629,1,7.96,36,3.52261306532663,0,900,0,900,-2.52261306532663,2,NA
"SCEW_2_PDRP85","LCR-STEM-W-LSCE",103700,1,8.77,42,3.78905359179019,0,60,0,60,-2.78905359179019,3,NA
"SCEW_2_PDRP85","LCR-STEM-W-LSCE",185626,1,7.96,49,5.15577889447236,0,900,0,900,-4.15577889447236,4,NA
"SCEW_2_PDRP85","LCR-STEM-W-LSCE",664900,1,7.96,49,5.15577889447236,0,900,0,900,-4.15577889447236,5,NA
"SCEW_2_PDRP89","LCR-STEM-W-LSEL1",135881,1,8.72,18,1.06422018348624,0,0,0,0,-0.0642201834862384,1,0
"SCEW_2_PDRP89","LCR-STEM-W-LSEL1",103700,1,8.72,42,3.81651376146789,0,60,0,60,-2.81651376146789,2,NA
"SCEW_2_PDRP89","LCR-STEM-W-LSEL1",178982,1,8.72,83,8.51834862385321,0,480,0,480,-7.51834862385321,3,NA
"SCEW_2_PDRP89","LCR-STEM-W-LSEL1",108122,1,8.72,200,21.9357798165138,0,300,0,300,-20.9357798165138,4,NA
"SCEW_2_PDRP89","LCR-STEM-W-LSEL1",199332,1,8.72,200,21.9357798165138,0,240,0,240,-20.9357798165138,5,NA
"SCEW_2_RDRR08","BIP-API-W-1-LSCE",108268,1,214,211,0.014018691588785,0,35735,0,35735,0.985981308411215,1,0.0284360189573459
"SCEW_2_RDRR08","BIP-API-W-1-LSCE",133364,1,214,205,0.0420560747663551,0,120,0,120,0.957943925233645,2,NA
"SCEW_2_RDRR08","BIP-API-W-1-LSCE",950113,1,214,200,0.0654205607476635,-1,361,1,361,0.934579439252336,3,NA
"SCEW_2_RDRR08","BIP-API-W-1-LSCE",569078,1,214,170,0.205607476635514,0,360,0,360,0.794392523364486,4,NA
"SCEW_2_RDRR08","BIP-API-W-1-LSCE",209289,1,214,150,0.299065420560748,-1,721,1,721,0.700934579439252,5,NA
